ConflictID,DyadId,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
134,344,1992,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,39,39,39,3,Indonesia,850,,,,850,850,3,5.0-2015
134,344,1997,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,51,51,79,3,Indonesia,850,,,,850,850,3,5.0-2015
134,344,1998,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,30,14,48,3,Indonesia,850,,,,850,850,3,5.0-2015
134,344,1999,Indonesia,Government of Indonesia,,Fretilin,1132,,1,East Timor,26,26,30,3,Indonesia,850,,,,850,850,3,5.0-2015
20,345,1989,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1990,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1991,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,78,78,168,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1992,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,33,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1996,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1997,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,55,55,55,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1998,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,1999,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,885,865,1459,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,2000,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,2001,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,25,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,2002,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,25,25,34,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,2003,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,211,211,255,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
20,345,2014,"India, Pakistan",Government of India,,Government of Pakistan,770,,1,Kashmir,37,34,52,2,"India, Pakistan",750,,770,,"750, 770","750, 770",3,5.0-2015
171,347,1990,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,72,61,127,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,1991,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,58,57,132,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,1999,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,187,179,258,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2000,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,286,242,332,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2001,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,278,254,306,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2002,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,458,429,563,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2003,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,478,445,1161,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2004,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,738,738,888,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2005,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,213,213,215,3,Indonesia,850,,,,850,850,3,5.0-2015
206,348,1994,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,229,229,338,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1995,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1754,1754,3896,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1996,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2721,2704,4027,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,5749,5699,12048,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2000,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,2907,2907,5329,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2001,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,784,783,1025,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2002,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,753,753,3509,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2003,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,480,476,643,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2004,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,1151,1134,1304,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2005,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,668,657,721,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2006,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,259,259,336,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
206,348,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,1195,,1,Chechnya,146,146,217,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
72,349,1996,Nepal,Government of Nepal,,CPN-M,1100,,2,,44,44,46,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,1997,Nepal,Government of Nepal,,CPN-M,1100,,2,,40,40,40,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,1998,Nepal,Government of Nepal,,CPN-M,1100,,2,,250,118,302,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,1999,Nepal,Government of Nepal,,CPN-M,1100,,2,,156,147,306,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2000,Nepal,Government of Nepal,,CPN-M,1100,,2,,268,259,295,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2001,Nepal,Government of Nepal,,CPN-M,1100,,2,,429,380,479,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2002,Nepal,Government of Nepal,,CPN-M,1100,,2,,3947,2771,4105,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2003,Nepal,Government of Nepal,,CPN-M,1100,,2,,1341,1275,1405,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2004,Nepal,Government of Nepal,,CPN-M,1100,,2,,1880,1848,2040,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2005,Nepal,Government of Nepal,,CPN-M,1100,,2,,1104,1100,1169,3,Nepal,790,,,,790,790,3,5.0-2015
72,349,2006,Nepal,Government of Nepal,,CPN-M,1100,,2,,457,452,477,3,Nepal,790,,,,790,790,3,5.0-2015
204,350,1993,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,1194,,2,,145,145,147,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
146,352,2003,Liberia,Government of Liberia,,MODEL,1361,,2,,76,76,76,3,Liberia,450,,,,450,450,4,5.0-2015
200,353,1992,Tajikistan,Government of Tajikistan,,UTO,1188,,2,,2932,2929,3584,3,Tajikistan,702,,,,702,702,3,5.0-2015
200,353,1993,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,1188,,2,,1395,1395,1596,4,"Afghanistan, Tajikistan",702,"365, 704",,,702,"700, 702",3,5.0-2015
200,353,1994,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,1188,,2,,356,356,645,4,Tajikistan,702,"365, 704",,,702,702,3,5.0-2015
200,353,1995,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,1188,,2,,368,362,649,4,"Afghanistan, Tajikistan",702,365,,,702,"700, 702",3,5.0-2015
200,353,1996,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,1188,,2,,2790,2790,2869,4,Tajikistan,702,365,,,702,702,3,5.0-2015
200,353,1998,Tajikistan,Government of Tajikistan,,UTO,1188,,2,,83,83,100,3,Tajikistan,702,,,,702,702,3,5.0-2015
169,355,2014,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,177,176,205,3,India,750,,,,750,750,3,5.0-2015
169,355,1990,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,407,402,586,3,India,750,,,,750,750,3,5.0-2015
169,355,1991,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,330,330,551,3,India,750,,,,750,750,3,5.0-2015
169,355,1992,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,265,265,337,3,India,750,,,,750,750,3,5.0-2015
169,355,1993,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,846,845,1159,3,India,750,,,,750,750,3,5.0-2015
169,355,1994,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,958,955,1148,3,India,750,,,,750,750,3,5.0-2015
169,355,1995,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,687,687,894,3,India,750,,,,750,750,3,5.0-2015
169,355,1996,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,489,489,512,3,India,750,,,,750,750,3,5.0-2015
169,355,1997,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,533,533,555,3,India,750,,,,750,750,3,5.0-2015
169,355,1998,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,576,576,701,3,India,750,,,,750,750,3,5.0-2015
169,355,1999,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,864,844,876,3,India,750,,,,750,750,3,5.0-2015
169,355,2000,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,2358,2341,2414,3,India,750,,,,750,750,3,5.0-2015
169,355,2001,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,734,663,3460,3,India,750,,,,750,750,3,5.0-2015
169,355,2002,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1464,1464,1464,3,India,750,,,,750,750,3,5.0-2015
169,355,2003,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1139,1139,1292,3,India,750,,,,750,750,3,5.0-2015
169,355,2004,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1104,1094,1205,3,India,750,,,,750,750,3,5.0-2015
169,355,2005,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1058,1055,1139,3,India,750,,,,750,750,3,5.0-2015
169,355,2006,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,705,698,728,3,India,750,,,,750,750,3,5.0-2015
169,355,2007,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,550,540,562,3,India,750,,,,750,750,3,5.0-2015
169,355,2008,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,493,475,518,3,India,750,,,,750,750,3,5.0-2015
169,355,2009,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,361,358,393,3,India,750,,,,750,750,3,5.0-2015
169,355,2010,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,370,365,437,3,India,750,,,,750,750,3,5.0-2015
169,355,2011,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,140,140,147,3,India,750,,,,750,750,3,5.0-2015
169,355,2012,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,141,140,144,3,India,750,,,,750,750,3,5.0-2015
169,355,2013,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,146,140,147,3,India,750,,,,750,750,3,5.0-2015
175,357,1989,Rumania,Government of Rumania,,NSF,1172,,2,,196,196,196,3,Rumania,360,,,,360,360,1,5.0-2015
224,360,2001,United States of America,Government of United States of America,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida ,1630,,2,,1585,1266,1862,4,"United States of America, Afghanistan, Pakistan",2,"900, 20, 220, 260, 325, 290, 640, 200",,,2,"2, 700, 770",5,5.0-2015
224,360,2002,United States of America,Government of United States of America,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Spain, Government of Turkey, Government of United Kingdom",al-Qaida ,1630,,2,,710,693,1224,4,"Pakistan, Afghanistan",2,"700, 900, 20, 390, 220, 260, 350, 325, 740, 663, 368, 210, 920, 385, 770, 290, 360, 230, 640, 200",,,2,"700, 770",5,5.0-2015
224,360,2003,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida ,1630,,2,,42,42,90,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 20, 390, 220, 325, 368, 210, 920, 385, 770, 290, 360, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2004,United States of America,Government of United States of America,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida ,1630,,2,,320,59,684,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 670, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2005,United States of America,Government of United States of America,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida ,1630,,2,,100,99,281,4,"Pakistan, Afghanistan, Saudi Arabia",2,"211, 20, 344, 390, 366, 220, 325, 690, 210, 385, 770, 290, 360, 670, 317, 230, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2006,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida ,1630,,2,,191,191,331,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 770, 670, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2007,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida ,1630,,2,,153,142,191,4,"Pakistan, Afghanistan, Saudi Arabia",2,"700, 770, 670, 200",,,2,"770, 700, 670",5,5.0-2015
224,360,2008,United States of America,Government of United States of America,"Government of Afghanistan, Government of Czech Republic, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,182,182,299,4,"Pakistan, Afghanistan, Yemen, Somalia ",2,"700, 316, 770, 360",,,2,"770, 700, 678, 520",5,5.0-2015
224,360,2009,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,391,384,467,4,"Pakistan, Afghanistan, Somalia",2,"700, 20, 316, 220, 663, 210, 770, 360",,,2,"770, 700, 520",5,5.0-2015
224,360,2010,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida ,1630,,2,,269,252,1055,4,"Afghanistan, Pakistan",2,"700, 20, 220, 663, 210, 770, 360",,,2,"700, 770",5,5.0-2015
224,360,2011,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida ,1630,,2,,190,190,237,4,"Afghanistan, Pakistan",2,"700, 220, 663, 770",,,2,"700, 770",5,5.0-2015
224,360,2012,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida ,1630,,2,,221,219,308,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770",,,2,"700, 770, 520",5,5.0-2015
224,360,2013,United States of America,Government of United States of America,"Government of Afghanistan, Government of Jordan, Government of Pakistan",al-Qaida ,1630,,2,,38,35,39,4,"Afghanistan, Pakistan, Somalia",2,"700, 663, 770",,,2,"700, 770, 520",5,5.0-2015
224,360,2014,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida ,1630,,2,,103,103,104,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,5.0-2015
193,361,2014,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,46,45,54,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,1991,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,35,35,35,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,1992,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,2167,2099,3632,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,1993,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,1171,968,1801,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,1994,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,,1,Nagorno-Karabakh,1227,1477,3657,3,"Armenia, Azerbaijan",373,,,,373,"371, 373",1,5.0-2015
193,361,1997,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,29,29,36,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,1998,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,34,34,38,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,2005,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,88,88,89,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
193,361,2008,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,30,30,43,4,Azerbaijan,373,,,371,373,373,1,5.0-2015
193,361,2012,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,1181,Government of Armenia,1,Nagorno-Karabakh,25,25,27,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,5.0-2015
201,362,1993,Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),1190,,2,,63,63,91,3,Azerbaijan,373,,,,373,373,1,5.0-2015
221,363,1999,Uzbekistan,Government of Uzbekistan,,IMU,1202,,2,,67,64,76,3,"Kyrgyzstan, Tajikistan, Uzbekistan",704,,,,704,"703, 702, 704",3,5.0-2015
221,363,2000,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,IMU,1202,,2,,471,410,482,4,"Kyrgyzstan, Uzbekistan",704,703,,,704,"703, 704",3,5.0-2015
103,364,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),KR,1112,,2,,404,404,1894,4,"Cambodia (Kampuchea), Thailand",811,816,,,811,"811, 800",3,5.0-2015
103,364,1990,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,174,168,557,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,40,40,99,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1992,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,118,118,118,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1993,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,274,274,393,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1994,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,464,404,1126,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1995,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,694,684,1105,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1996,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,788,788,1007,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1997,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,154,154,243,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,364,1998,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KR,1112,,2,,235,235,374,3,"Cambodia (Kampuchea), Thailand",811,,,,811,"811, 800",3,5.0-2015
147,366,1991,Spain,Government of Spain,,ETA,1156,,1,Basque,44,44,44,3,Spain,230,,,,230,230,1,5.0-2015
199,367,1992,Moldova,Government of Moldova,,PMR,1187,,1,Dniestr,585,316,637,3,Moldova,359,,,,359,359,1,5.0-2015
220,368,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Wahhabi movement of the Buinaksk district,1201,,1,Dagestan,83,83,123,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
181,370,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,1173,,1,Nagorno-Karabakh,61,61,134,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
181,370,1991,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,1173,,1,Nagorno-Karabakh,220,220,501,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
182,373,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,APF,1174,,1,Azerbaijan,120,25,143,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
207,375,1994,Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,1196,,1,South Yemen,1489,1283,3253,3,Yemen (North Yemen),678,,,,678,678,2,5.0-2015
63,376,1989,Lebanon,Government of Lebanon,Government of Syria,Forces of Michel Aoun,1084,,2,,437,383,550,4,Lebanon,660,652,,,660,660,2,5.0-2015
63,376,1990,Lebanon,Government of Lebanon,Government of Syria,Forces of Michel Aoun,1084,,2,,700,400,800,4,Lebanon,660,652,,,660,660,2,5.0-2015
37,377,1990,Israel,Government of Israel,,Fatah,1049,,1,Palestine,29,26,49,3,"Israel, Lebanon",666,,,,666,"666, 660",2,5.0-2015
37,377,1991,Israel,Government of Israel,,Fatah,1049,,1,Palestine,28,28,30,3,"Israel, Lebanon",666,,,,666,"666, 660",2,5.0-2015
37,377,1992,Israel,Government of Israel,,Fatah,1049,,1,Palestine,33,32,36,3,"Israel, Lebanon, France",666,,,,666,"666, 660, 220",2,5.0-2015
37,377,2000,Israel,Government of Israel,,Fatah,1049,,1,Palestine,30,27,32,3,Israel,666,,,,666,666,2,5.0-2015
37,377,2001,Israel,Government of Israel,,Fatah,1049,,1,Palestine,37,37,42,3,Israel,666,,,,666,666,2,5.0-2015
37,377,2002,Israel,Government of Israel,,Fatah,1049,,1,Palestine,30,30,30,3,Israel,666,,,,666,666,2,5.0-2015
37,377,2005,Israel,Government of Israel,,Fatah,1049,,1,Palestine,38,38,40,3,Israel,666,,,,666,666,2,5.0-2015
37,377,2006,Israel,Government of Israel,,Fatah,1049,,1,Palestine,72,68,81,3,Israel,666,,,,666,666,2,5.0-2015
37,377,2007,Israel,Government of Israel,,Fatah,1049,,1,Palestine,41,41,47,3,Israel,666,,,,666,666,2,5.0-2015
103,378,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),KPNLF,1114,,2,,271,271,401,4,Cambodia (Kampuchea),811,816,,,811,811,3,5.0-2015
103,378,1990,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KPNLF,1114,,2,,100,100,100,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,378,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,KPNLF,1114,,2,,30,30,102,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,379,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),FUNCINPEC,1115,,2,,143,143,143,4,Cambodia (Kampuchea),811,816,,,811,811,3,5.0-2015
103,379,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,FUNCINPEC,1115,,2,,150,150,250,3,Cambodia (Kampuchea),811,,,,811,811,3,5.0-2015
103,379,1997,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),,FUNCINPEC,1115,,2,,273,273,421,3,"Cambodia (Kampuchea), Thailand",811,,,,811,"811, 800",3,5.0-2015
37,380,1995,Israel,Government of Israel,,PIJ,1050,,1,Palestine,34,34,36,3,"Israel, Malta",666,,,,666,"666, 338",2,5.0-2015
37,380,2002,Israel,Government of Israel,,PIJ,1050,,1,Palestine,85,85,85,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2003,Israel,Government of Israel,,PIJ,1050,,1,Palestine,51,51,55,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2004,Israel,Government of Israel,,PIJ,1050,,1,Palestine,68,68,75,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2005,Israel,Government of Israel,,PIJ,1050,,1,Palestine,47,47,53,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2006,Israel,Government of Israel,,PIJ,1050,,1,Palestine,90,90,97,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2007,Israel,Government of Israel,,PIJ,1050,,1,Palestine,90,89,94,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2008,Israel,Government of Israel,,PIJ,1050,,1,Palestine,62,62,71,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2009,Israel,Government of Israel,,PIJ,1050,,1,Palestine,35,35,35,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2010,Israel,Government of Israel,,PIJ,1050,,1,Palestine,27,27,27,3,Israel,666,,,,666,666,2,5.0-2015
37,380,2011,Israel,Government of Israel,,PIJ,1050,,1,Palestine,31,31,33,3,Israel,666,,,,666,666,2,5.0-2015
